Sale ID,Date,Shop,Product,Quantity,Unit price,Amount
S000000400,2020-06-02,shop_0,HOO_34,1.0,48.0,48.0
S000000401,2020-06-01,shop_1,HOO_35,4.0,49.0,196.0
S000000402,2020-05-31,shop_2,SHO_36,1.0,60.0,60.0
S000000403,2020-05-30,shop_3,SHO_37,1.0,60.0,60.0
S000000404,2020-05-29,shop_4,SHO_38,1.0,60.0,60.0
S000000405,2020-05-28,shop_5,SHO_39,2.0,60.0,120.0
S000000406,2020-05-27,shop_6,SHO_40,1.0,60.0,60.0
S000000407,2020-05-26,shop_7,SHO_41,3.0,60.0,180.0
S000000408,2020-05-25,shop_8,TAB_42,1.0,210.0,210.0
S000000409,2020-05-24,shop_9,TAB_43,2.0,300.0,600.0
S000000410,2020-05-23,shop_10,CHA_44,2.0,60.0,120.0
S000000411,2020-05-22,shop_11,BED_45,1.0,150.0,150.0
S000000412,2020-05-21,shop_12,BED_46,1.0,300.0,300.0
S000000413,2020-05-20,shop_13,BED_47,1.0,395.0,395.0
S000000414,2020-05-19,shop_14,BED_48,4.0,440.0,1760.0
S000000415,2020-05-18,shop_15,TSH_49,1.0,20.0,20.0
S000000416,2020-05-17,shop_16,TSH_50,1.0,20.0,20.0
S000000417,2020-05-16,shop_17,TSH_51,1.0,22.0,22.0
S000000418,2020-05-15,shop_18,TSH_52,2.0,24.0,48.0
S000000419,2020-05-14,shop_19,TSH_53,1.0,24.0,24.0
S000000420,2020-06-12,shop_20,HOO_54,3.0,45.0,135.0
S000000421,2020-06-11,shop_21,HOO_55,1.0,48.0,48.0
S000000422,2020-06-10,shop_22,HOO_56,2.0,49.0,98.0
S000000423,2020-06-09,shop_23,SHO_57,2.0,60.0,120.0
S000000424,2020-06-08,shop_24,SHO_58,1.0,60.0,60.0
S000000425,2020-06-07,shop_25,SHO_59,1.0,60.0,60.0
S000000426,2020-06-06,shop_26,SHO_60,1.0,60.0,60.0
S000000427,2020-06-05,shop_27,TAB_0,4.0,210.0,840.0
S000000428,2020-06-04,shop_28,TAB_1,1.0,300.0,300.0
S000000429,2020-06-03,shop_29,CHA_2,1.0,60.0,60.0
S000000430,2020-06-02,shop_30,BED_3,1.0,150.0,150.0
S000000431,2020-06-01,shop_31,BED_4,2.0,300.0,600.0
S000000432,2020-05-31,shop_32,BED_5,1.0,395.0,395.0
S000000433,2020-05-30,shop_33,BED_6,3.0,440.0,1320.0
S000000434,2020-05-29,shop_34,TSH_7,1.0,20.0,20.0
S000000435,2020-05-28,shop_35,TSH_8,2.0,20.0,40.0
S000000436,2020-05-27,shop_36,TSH_9,2.0,22.0,44.0
S000000437,2020-05-26,shop_37,TSH_10,1.0,24.0,24.0
S000000438,2020-05-25,shop_38,TSH_11,1.0,24.0,24.0
S000000439,2020-05-24,shop_39,HOO_12,1.0,45.0,45.0
S000000440,2020-05-23,shop_0,HOO_13,4.0,48.0,192.0
S000000441,2020-05-22,shop_1,HOO_14,1.0,49.0,49.0
S000000442,2020-05-21,shop_2,SHO_15,1.0,60.0,60.0
S000000443,2020-05-20,shop_3,SHO_16,1.0,60.0,60.0
S000000444,2020-05-19,shop_4,SHO_17,2.0,60.0,120.0
S000000445,2020-05-18,shop_5,SHO_18,1.0,60.0,60.0
S000000446,2020-05-17,shop_6,SHO_19,3.0,60.0,180.0
S000000447,2020-05-16,shop_7,SHO_20,1.0,60.0,60.0
S000000448,2020-05-15,shop_8,TAB_21,2.0,210.0,420.0
S000000449,2020-05-14,shop_9,TAB_22,2.0,300.0,600.0
S000000450,2020-06-12,shop_10,CHA_23,1.0,60.0,60.0
S000000451,2020-06-11,shop_11,BED_24,1.0,150.0,150.0
S000000452,2020-06-10,shop_12,BED_25,1.0,300.0,300.0
S000000453,2020-06-09,shop_13,BED_26,4.0,395.0,1580.0
S000000454,2020-06-08,shop_14,BED_27,1.0,440.0,440.0
S000000455,2020-06-07,shop_15,TSH_28,1.0,20.0,20.0
S000000456,2020-06-06,shop_16,TSH_29,1.0,20.0,20.0
S000000457,2020-06-05,shop_17,TSH_30,2.0,22.0,44.0
S000000458,2020-06-04,shop_18,TSH_31,1.0,24.0,24.0
S000000459,2020-06-03,shop_19,TSH_32,3.0,24.0,72.0
S000000460,2020-06-02,shop_20,HOO_33,1.0,45.0,45.0
S000000461,2020-06-01,shop_21,HOO_34,2.0,48.0,96.0
S000000462,2020-05-31,shop_22,HOO_35,2.0,49.0,98.0
S000000463,2020-05-30,shop_23,SHO_36,1.0,60.0,60.0
S000000464,2020-05-29,shop_24,SHO_37,1.0,60.0,60.0
S000000465,2020-05-28,shop_25,SHO_38,1.0,60.0,60.0
S000000466,2020-05-27,shop_26,SHO_39,4.0,60.0,240.0
S000000467,2020-05-26,shop_27,SHO_40,1.0,60.0,60.0
S000000468,2020-05-25,shop_28,SHO_41,1.0,60.0,60.0
S000000469,2020-05-24,shop_29,TAB_42,1.0,210.0,210.0
S000000470,2020-05-23,shop_30,TAB_43,2.0,300.0,600.0
S000000471,2020-05-22,shop_31,CHA_44,1.0,60.0,60.0
S000000472,2020-05-21,shop_32,BED_45,3.0,150.0,450.0
S000000473,2020-05-20,shop_33,BED_46,1.0,300.0,300.0
S000000474,2020-05-19,shop_34,BED_47,2.0,395.0,790.0
S000000475,2020-05-18,shop_35,BED_48,2.0,440.0,880.0
S000000476,2020-05-17,shop_36,TSH_49,1.0,20.0,20.0
S000000477,2020-05-16,shop_37,TSH_50,1.0,20.0,20.0
S000000478,2020-05-15,shop_38,TSH_51,1.0,22.0,22.0
S000000479,2020-05-14,shop_39,TSH_52,4.0,24.0,96.0
S000000480,2020-06-12,shop_0,TSH_53,1.0,24.0,24.0
S000000481,2020-06-11,shop_1,HOO_54,1.0,45.0,45.0
S000000482,2020-06-10,shop_2,HOO_55,1.0,48.0,48.0
S000000483,2020-06-09,shop_3,HOO_56,2.0,49.0,98.0
S000000484,2020-06-08,shop_4,SHO_57,1.0,60.0,60.0
S000000485,2020-06-07,shop_5,SHO_58,3.0,60.0,180.0
S000000486,2020-06-06,shop_6,SHO_59,1.0,60.0,60.0
S000000487,2020-06-05,shop_7,SHO_60,2.0,60.0,120.0
S000000488,2020-06-04,shop_8,TAB_0,2.0,210.0,420.0
S000000489,2020-06-03,shop_9,TAB_1,1.0,300.0,300.0
S000000490,2020-06-02,shop_10,CHA_2,1.0,60.0,60.0
S000000491,2020-06-01,shop_11,BED_3,1.0,150.0,150.0
S000000492,2020-05-31,shop_12,BED_4,4.0,300.0,1200.0
S000000493,2020-05-30,shop_13,BED_5,1.0,395.0,395.0
S000000494,2020-05-29,shop_14,BED_6,1.0,440.0,440.0
S000000495,2020-05-28,shop_15,TSH_7,1.0,20.0,20.0
S000000496,2020-05-27,shop_16,TSH_8,2.0,20.0,40.0
S000000497,2020-05-26,shop_17,TSH_9,1.0,22.0,22.0
S000000498,2020-05-25,shop_18,TSH_10,3.0,24.0,72.0
S000000499,2020-05-24,shop_19,TSH_11,1.0,24.0,24.0
S000000500,2020-05-23,shop_20,HOO_12,2.0,45.0,90.0
S000000501,2020-05-22,shop_21,HOO_13,2.0,48.0,96.0
S000000502,2020-05-21,shop_22,HOO_14,1.0,49.0,49.0
S000000503,2020-05-20,shop_23,SHO_15,1.0,60.0,60.0
S000000504,2020-05-19,shop_24,SHO_16,1.0,60.0,60.0
S000000505,2020-05-18,shop_25,SHO_17,4.0,60.0,240.0
S000000506,2020-05-17,shop_26,SHO_18,1.0,60.0,60.0
S000000507,2020-05-16,shop_27,SHO_19,1.0,60.0,60.0
S000000508,2020-05-15,shop_28,SHO_20,1.0,60.0,60.0
S000000509,2020-05-14,shop_29,TAB_21,2.0,210.0,420.0
S000000510,2020-06-12,shop_30,TAB_22,1.0,300.0,300.0
S000000511,2020-06-11,shop_31,CHA_23,3.0,60.0,180.0
S000000512,2020-06-10,shop_32,BED_24,1.0,150.0,150.0
S000000513,2020-06-09,shop_33,BED_25,2.0,300.0,600.0
S000000514,2020-06-08,shop_34,BED_26,2.0,395.0,790.0
S000000515,2020-06-07,shop_35,BED_27,1.0,440.0,440.0
S000000516,2020-06-06,shop_36,TSH_28,1.0,20.0,20.0
S000000517,2020-06-05,shop_37,TSH_29,1.0,20.0,20.0
S000000518,2020-06-04,shop_38,TSH_30,4.0,22.0,88.0
S000000519,2020-06-03,shop_39,TSH_31,1.0,24.0,24.0
S000000520,2020-06-02,shop_0,TSH_32,1.0,24.0,24.0
S000000521,2020-06-01,shop_1,HOO_33,1.0,45.0,45.0
S000000522,2020-05-31,shop_2,HOO_34,2.0,48.0,96.0
S000000523,2020-05-30,shop_3,HOO_35,1.0,49.0,49.0
S000000524,2020-05-29,shop_4,SHO_36,3.0,60.0,180.0
S000000525,2020-05-28,shop_5,SHO_37,1.0,60.0,60.0
S000000526,2020-05-27,shop_6,SHO_38,2.0,60.0,120.0
S000000527,2020-05-26,shop_7,SHO_39,2.0,60.0,120.0
S000000528,2020-05-25,shop_8,SHO_40,1.0,60.0,60.0
S000000529,2020-05-24,shop_9,SHO_41,1.0,60.0,60.0
S000000530,2020-05-23,shop_10,TAB_42,1.0,210.0,210.0
S000000531,2020-05-22,shop_11,TAB_43,4.0,300.0,1200.0
S000000532,2020-05-21,shop_12,CHA_44,1.0,60.0,60.0
S000000533,2020-05-20,shop_13,BED_45,1.0,150.0,150.0
S000000534,2020-05-19,shop_14,BED_46,1.0,300.0,300.0
S000000535,2020-05-18,shop_15,BED_47,2.0,395.0,790.0
S000000536,2020-05-17,shop_16,BED_48,1.0,440.0,440.0
S000000537,2020-05-16,shop_17,TSH_49,3.0,20.0,60.0
S000000538,2020-05-15,shop_18,TSH_50,1.0,20.0,20.0
S000000539,2020-05-14,shop_19,TSH_51,2.0,22.0,44.0
S000000540,2020-06-12,shop_20,TSH_52,2.0,24.0,48.0
S000000541,2020-06-11,shop_21,TSH_53,1.0,24.0,24.0
S000000542,2020-06-10,shop_22,HOO_54,1.0,45.0,45.0
S000000543,2020-06-09,shop_23,HOO_55,1.0,48.0,48.0
S000000544,2020-06-08,shop_24,HOO_56,4.0,49.0,196.0
S000000545,2020-06-07,shop_25,SHO_57,1.0,60.0,60.0
S000000546,2020-06-06,shop_26,SHO_58,1.0,60.0,60.0
S000000547,2020-06-05,shop_27,SHO_59,1.0,60.0,60.0
S000000548,2020-06-04,shop_28,SHO_60,2.0,60.0,120.0
S000000549,2020-06-03,shop_29,TAB_0,1.0,210.0,210.0
S000000550,2020-06-02,shop_30,TAB_1,3.0,300.0,900.0
S000000551,2020-06-01,shop_31,CHA_2,1.0,60.0,60.0
S000000552,2020-05-31,shop_32,BED_3,2.0,150.0,300.0
S000000553,2020-05-30,shop_33,BED_4,2.0,300.0,600.0
S000000554,2020-05-29,shop_34,BED_5,1.0,395.0,395.0
S000000555,2020-05-28,shop_35,BED_6,1.0,440.0,440.0
S000000556,2020-05-27,shop_36,TSH_7,1.0,20.0,20.0
S000000557,2020-05-26,shop_37,TSH_8,4.0,20.0,80.0
S000000558,2020-05-25,shop_38,TSH_9,1.0,22.0,22.0
S000000559,2020-05-24,shop_39,TSH_10,1.0,24.0,24.0
S000000560,2020-05-23,shop_0,TSH_11,1.0,24.0,24.0
S000000561,2020-05-22,shop_1,HOO_12,2.0,45.0,90.0
S000000562,2020-05-21,shop_2,HOO_13,1.0,48.0,48.0
S000000563,2020-05-20,shop_3,HOO_14,3.0,49.0,147.0
S000000564,2020-05-19,shop_4,SHO_15,1.0,60.0,60.0
S000000565,2020-05-18,shop_5,SHO_16,2.0,60.0,120.0
S000000566,2020-05-17,shop_6,SHO_17,2.0,60.0,120.0
S000000567,2020-05-16,shop_7,SHO_18,1.0,60.0,60.0
S000000568,2020-05-15,shop_8,SHO_19,1.0,60.0,60.0
S000000569,2020-05-14,shop_9,SHO_20,1.0,60.0,60.0
S000000570,2020-06-12,shop_10,TAB_21,4.0,210.0,840.0
S000000571,2020-06-11,shop_11,TAB_22,1.0,300.0,300.0
S000000572,2020-06-10,shop_12,CHA_23,1.0,60.0,60.0
S000000573,2020-06-09,shop_13,BED_24,1.0,150.0,150.0
S000000574,2020-06-08,shop_14,BED_25,2.0,300.0,600.0
S000000575,2020-06-07,shop_15,BED_26,1.0,395.0,395.0
S000000576,2020-06-06,shop_16,BED_27,3.0,440.0,1320.0
S000000577,2020-06-05,shop_17,TSH_28,1.0,20.0,20.0
S000000578,2020-06-04,shop_18,TSH_29,2.0,20.0,40.0
S000000579,2020-06-03,shop_19,TSH_30,2.0,22.0,44.0
S000000580,2020-06-02,shop_20,TSH_31,1.0,24.0,24.0
S000000581,2020-06-01,shop_21,TSH_32,1.0,24.0,24.0
S000000582,2020-05-31,shop_22,HOO_33,1.0,45.0,45.0
S000000583,2020-05-30,shop_23,HOO_34,4.0,48.0,192.0
S000000584,2020-05-29,shop_24,HOO_35,1.0,49.0,49.0
S000000585,2020-05-28,shop_25,SHO_36,1.0,60.0,60.0
S000000586,2020-05-27,shop_26,SHO_37,1.0,60.0,60.0
S000000587,2020-05-26,shop_27,SHO_38,2.0,60.0,120.0
S000000588,2020-05-25,shop_28,SHO_39,1.0,60.0,60.0
S000000589,2020-05-24,shop_29,SHO_40,3.0,60.0,180.0
S000000590,2020-05-23,shop_30,SHO_41,1.0,60.0,60.0
S000000591,2020-05-22,shop_31,TAB_42,2.0,210.0,420.0
S000000592,2020-05-21,shop_32,TAB_43,2.0,300.0,600.0
S000000593,2020-05-20,shop_33,CHA_44,1.0,60.0,60.0
S000000594,2020-05-19,shop_34,BED_45,1.0,150.0,150.0
S000000595,2020-05-18,shop_35,BED_46,1.0,300.0,300.0
S000000596,2020-05-17,shop_36,BED_47,4.0,395.0,1580.0
S000000597,2020-05-16,shop_37,BED_48,1.0,440.0,440.0
S000000598,2020-05-15,shop_38,TSH_49,1.0,20.0,20.0
S000000599,2020-05-14,shop_39,TSH_50,1.0,20.0,20.0
S000000600,2020-06-12,shop_0,TSH_51,2.0,22.0,44.0
S000000601,2020-06-11,shop_1,TSH_52,1.0,24.0,24.0
S000000602,2020-06-10,shop_2,TSH_53,3.0,24.0,72.0
S000000603,2020-06-09,shop_3,HOO_54,1.0,45.0,45.0
S000000604,2020-06-08,shop_4,HOO_55,2.0,48.0,96.0
S000000605,2020-06-07,shop_5,HOO_56,2.0,49.0,98.0
S000000606,2020-06-06,shop_6,SHO_57,1.0,60.0,60.0
S000000607,2020-06-05,shop_7,SHO_58,1.0,60.0,60.0
S000000608,2020-06-04,shop_8,SHO_59,1.0,60.0,60.0
S000000609,2020-06-03,shop_9,SHO_60,4.0,60.0,240.0
S000000610,2020-06-02,shop_10,TAB_0,1.0,210.0,210.0
S000000611,2020-06-01,shop_11,TAB_1,1.0,300.0,300.0
S000000612,2020-05-31,shop_12,CHA_2,1.0,60.0,60.0
S000000613,2020-05-30,shop_13,BED_3,2.0,150.0,300.0
S000000614,2020-05-29,shop_14,BED_4,1.0,300.0,300.0
S000000615,2020-05-28,shop_15,BED_5,3.0,395.0,1185.0
S000000616,2020-05-27,shop_16,BED_6,1.0,440.0,440.0
S000000617,2020-05-26,shop_17,TSH_7,2.0,20.0,40.0
S000000618,2020-05-25,shop_18,TSH_8,2.0,20.0,40.0
S000000619,2020-05-24,shop_19,TSH_9,1.0,22.0,22.0
S000000620,2020-05-23,shop_20,TSH_10,1.0,24.0,24.0
S000000621,2020-05-22,shop_21,TSH_11,1.0,24.0,24.0
S000000622,2020-05-21,shop_22,HOO_12,4.0,45.0,180.0
S000000623,2020-05-20,shop_23,HOO_13,1.0,48.0,48.0
S000000624,2020-05-19,shop_24,HOO_14,1.0,49.0,49.0
S000000625,2020-05-18,shop_25,SHO_15,1.0,60.0,60.0
S000000626,2020-05-17,shop_26,SHO_16,2.0,60.0,120.0
S000000627,2020-05-16,shop_27,SHO_17,1.0,60.0,60.0
S000000628,2020-05-15,shop_28,SHO_18,3.0,60.0,180.0
S000000629,2020-05-14,shop_29,SHO_19,1.0,60.0,60.0
S000000630,2020-06-12,shop_30,SHO_20,2.0,60.0,120.0
S000000631,2020-06-11,shop_31,TAB_21,2.0,210.0,420.0
S000000632,2020-06-10,shop_32,TAB_22,1.0,300.0,300.0
S000000633,2020-06-09,shop_33,CHA_23,1.0,60.0,60.0
S000000634,2020-06-08,shop_34,BED_24,1.0,150.0,150.0
S000000635,2020-06-07,shop_35,BED_25,4.0,300.0,1200.0
S000000636,2020-06-06,shop_36,BED_26,1.0,395.0,395.0
S000000637,2020-06-05,shop_37,BED_27,1.0,440.0,440.0
S000000638,2020-06-04,shop_38,TSH_28,1.0,20.0,20.0
S000000639,2020-06-03,shop_39,TSH_29,2.0,20.0,40.0
S000000640,2020-06-02,shop_0,TSH_30,1.0,22.0,22.0
S000000641,2020-06-01,shop_1,TSH_31,3.0,24.0,72.0
S000000642,2020-05-31,shop_2,TSH_32,1.0,24.0,24.0
S000000643,2020-05-30,shop_3,HOO_33,2.0,45.0,90.0
S000000644,2020-05-29,shop_4,HOO_34,2.0,48.0,96.0
S000000645,2020-05-28,shop_5,HOO_35,1.0,49.0,49.0
S000000646,2020-05-27,shop_6,SHO_36,1.0,60.0,60.0
S000000647,2020-05-26,shop_7,SHO_37,1.0,60.0,60.0
S000000648,2020-05-25,shop_8,SHO_38,4.0,60.0,240.0
S000000649,2020-05-24,shop_9,SHO_39,1.0,60.0,60.0
S000000650,2020-05-23,shop_10,SHO_40,1.0,60.0,60.0
S000000651,2020-05-22,shop_11,SHO_41,1.0,60.0,60.0
S000000652,2020-05-21,shop_12,TAB_42,2.0,210.0,420.0
S000000653,2020-05-20,shop_13,TAB_43,1.0,300.0,300.0
S000000654,2020-05-19,shop_14,CHA_44,3.0,60.0,180.0
S000000655,2020-05-18,shop_15,BED_45,1.0,150.0,150.0
S000000656,2020-05-17,shop_16,BED_46,2.0,300.0,600.0
S000000657,2020-05-16,shop_17,BED_47,2.0,395.0,790.0
S000000658,2020-05-15,shop_18,BED_48,1.0,440.0,440.0
S000000659,2020-05-14,shop_19,TSH_49,1.0,20.0,20.0
S000000660,2020-06-12,shop_20,TSH_50,1.0,20.0,20.0
S000000661,2020-06-11,shop_21,TSH_51,4.0,22.0,88.0
S000000662,2020-06-10,shop_22,TSH_52,1.0,24.0,24.0
S000000663,2020-06-09,shop_23,TSH_53,1.0,24.0,24.0
S000000664,2020-06-08,shop_24,HOO_54,1.0,45.0,45.0
S000000665,2020-06-07,shop_25,HOO_55,2.0,48.0,96.0
S000000666,2020-06-06,shop_26,HOO_56,1.0,49.0,49.0
S000000667,2020-06-05,shop_27,SHO_57,3.0,60.0,180.0
S000000668,2020-06-04,shop_28,SHO_58,1.0,60.0,60.0
S000000669,2020-06-03,shop_29,SHO_59,2.0,60.0,120.0
S000000670,2020-06-02,shop_30,SHO_60,2.0,60.0,120.0
S000000671,2020-06-01,shop_31,TAB_0,1.0,210.0,210.0
S000000672,2020-05-31,shop_32,TAB_1,1.0,300.0,300.0
S000000673,2020-05-30,shop_33,CHA_2,1.0,60.0,60.0
S000000674,2020-05-29,shop_34,BED_3,4.0,150.0,600.0
S000000675,2020-05-28,shop_35,BED_4,1.0,300.0,300.0
S000000676,2020-05-27,shop_36,BED_5,1.0,395.0,395.0
S000000677,2020-05-26,shop_37,BED_6,1.0,440.0,440.0
S000000678,2020-05-25,shop_38,TSH_7,2.0,20.0,40.0
S000000679,2020-05-24,shop_39,TSH_8,1.0,20.0,20.0
S000000680,2020-05-23,shop_0,TSH_9,3.0,22.0,66.0
S000000681,2020-05-22,shop_1,TSH_10,1.0,24.0,24.0
S000000682,2020-05-21,shop_2,TSH_11,2.0,24.0,48.0
S000000683,2020-05-20,shop_3,HOO_12,2.0,45.0,90.0
S000000684,2020-05-19,shop_4,HOO_13,1.0,48.0,48.0
S000000685,2020-05-18,shop_5,HOO_14,1.0,49.0,49.0
S000000686,2020-05-17,shop_6,SHO_15,1.0,60.0,60.0
S000000687,2020-05-16,shop_7,SHO_16,4.0,60.0,240.0
S000000688,2020-05-15,shop_8,SHO_17,1.0,60.0,60.0
S000000689,2020-05-14,shop_9,SHO_18,1.0,60.0,60.0
S000000690,2020-06-12,shop_10,SHO_19,1.0,60.0,60.0
S000000691,2020-06-11,shop_11,SHO_20,2.0,60.0,120.0
S000000692,2020-06-10,shop_12,TAB_21,1.0,210.0,210.0
S000000693,2020-06-09,shop_13,TAB_22,3.0,300.0,900.0
S000000694,2020-06-08,shop_14,CHA_23,1.0,60.0,60.0
S000000695,2020-06-07,shop_15,BED_24,2.0,150.0,300.0
S000000696,2020-06-06,shop_16,BED_25,2.0,300.0,600.0
S000000697,2020-06-05,shop_17,BED_26,1.0,395.0,395.0
S000000698,2020-06-04,shop_18,BED_27,1.0,440.0,440.0
S000000699,2020-06-03,shop_19,TSH_28,1.0,20.0,20.0
S000000700,2020-06-02,shop_20,TSH_29,4.0,20.0,80.0
S000000701,2020-06-01,shop_21,TSH_30,1.0,22.0,22.0
S000000702,2020-05-31,shop_22,TSH_31,1.0,24.0,24.0
S000000703,2020-05-30,shop_23,TSH_32,1.0,24.0,24.0
S000000704,2020-05-29,shop_24,HOO_33,2.0,45.0,90.0
S000000705,2020-05-28,shop_25,HOO_34,1.0,48.0,48.0
S000000706,2020-05-27,shop_26,HOO_35,3.0,49.0,147.0
S000000707,2020-05-26,shop_27,SHO_36,1.0,60.0,60.0
S000000708,2020-05-25,shop_28,SHO_37,2.0,60.0,120.0
S000000709,2020-05-24,shop_29,SHO_38,2.0,60.0,120.0
S000000710,2020-05-23,shop_30,SHO_39,1.0,60.0,60.0
S000000711,2020-05-22,shop_31,SHO_40,1.0,60.0,60.0
S000000712,2020-05-21,shop_32,SHO_41,1.0,60.0,60.0
S000000713,2020-05-20,shop_33,TAB_42,4.0,210.0,840.0
S000000714,2020-05-19,shop_34,TAB_43,1.0,300.0,300.0
S000000715,2020-05-18,shop_35,CHA_44,1.0,60.0,60.0
S000000716,2020-05-17,shop_36,BED_45,1.0,150.0,150.0
S000000717,2020-05-16,shop_37,BED_46,2.0,300.0,600.0
S000000718,2020-05-15,shop_38,BED_47,1.0,395.0,395.0
S000000719,2020-05-14,shop_39,BED_48,3.0,440.0,1320.0
S000000720,2020-06-12,shop_0,TSH_49,1.0,20.0,20.0
S000000721,2020-06-11,shop_1,TSH_50,2.0,20.0,40.0
S000000722,2020-06-10,shop_2,TSH_51,2.0,22.0,44.0
S000000723,2020-06-09,shop_3,TSH_52,1.0,24.0,24.0
S000000724,2020-06-08,shop_4,TSH_53,1.0,24.0,24.0
S000000725,2020-06-07,shop_5,HOO_54,1.0,45.0,45.0
S000000726,2020-06-06,shop_6,HOO_55,4.0,48.0,192.0
S000000727,2020-06-05,shop_7,HOO_56,1.0,49.0,49.0
S000000728,2020-06-04,shop_8,SHO_57,1.0,60.0,60.0
S000000729,2020-06-03,shop_9,SHO_58,1.0,60.0,60.0
S000000730,2020-06-02,shop_10,SHO_59,2.0,60.0,120.0
S000000731,2020-06-01,shop_11,SHO_60,1.0,60.0,60.0
S000000732,2020-05-31,shop_12,TAB_0,3.0,210.0,630.0
S000000733,2020-05-30,shop_13,TAB_1,1.0,300.0,300.0
S000000734,2020-05-29,shop_14,CHA_2,2.0,60.0,120.0
S000000735,2020-05-28,shop_15,BED_3,2.0,150.0,300.0
S000000736,2020-05-27,shop_16,BED_4,1.0,300.0,300.0
S000000737,2020-05-26,shop_17,BED_5,1.0,395.0,395.0
S000000738,2020-05-25,shop_18,BED_6,1.0,440.0,440.0
S000000739,2020-05-24,shop_19,TSH_7,4.0,20.0,80.0
S000000740,2020-05-23,shop_20,TSH_8,1.0,20.0,20.0
S000000741,2020-05-22,shop_21,TSH_9,1.0,22.0,22.0
S000000742,2020-05-21,shop_22,TSH_10,1.0,24.0,24.0
S000000743,2020-05-20,shop_23,TSH_11,2.0,24.0,48.0
S000000744,2020-05-19,shop_24,HOO_12,1.0,45.0,45.0
S000000745,2020-05-18,shop_25,HOO_13,3.0,48.0,144.0
S000000746,2020-05-17,shop_26,HOO_14,1.0,49.0,49.0
S000000747,2020-05-16,shop_27,SHO_15,2.0,60.0,120.0
S000000748,2020-05-15,shop_28,SHO_16,2.0,60.0,120.0
S000000749,2020-05-14,shop_29,SHO_17,1.0,60.0,60.0
S000000750,2020-06-12,shop_30,SHO_18,1.0,60.0,60.0
S000000751,2020-06-11,shop_31,SHO_19,1.0,60.0,60.0
S000000752,2020-06-10,shop_32,SHO_20,4.0,60.0,240.0
S000000753,2020-06-09,shop_33,TAB_21,1.0,210.0,210.0
S000000754,2020-06-08,shop_34,TAB_22,1.0,300.0,300.0
S000000755,2020-06-07,shop_35,CHA_23,1.0,60.0,60.0
S000000756,2020-06-06,shop_36,BED_24,2.0,150.0,300.0
S000000757,2020-06-05,shop_37,BED_25,1.0,300.0,300.0
S000000758,2020-06-04,shop_38,BED_26,3.0,395.0,1185.0
S000000759,2020-06-03,shop_39,BED_27,1.0,440.0,440.0
S000000760,2020-06-02,shop_0,TSH_28,2.0,20.0,40.0
S000000761,2020-06-01,shop_1,TSH_29,2.0,20.0,40.0
S000000762,2020-05-31,shop_2,TSH_30,1.0,22.0,22.0
S000000763,2020-05-30,shop_3,TSH_31,1.0,24.0,24.0
S000000764,2020-05-29,shop_4,TSH_32,1.0,24.0,24.0
S000000765,2020-05-28,shop_5,HOO_33,4.0,45.0,180.0
S000000766,2020-05-27,shop_6,HOO_34,1.0,48.0,48.0
S000000767,2020-05-26,shop_7,HOO_35,1.0,49.0,49.0
S000000768,2020-05-25,shop_8,SHO_36,1.0,60.0,60.0
S000000769,2020-05-24,shop_9,SHO_37,2.0,60.0,120.0
S000000770,2020-05-23,shop_10,SHO_38,1.0,60.0,60.0
S000000771,2020-05-22,shop_11,SHO_39,3.0,60.0,180.0
S000000772,2020-05-21,shop_12,SHO_40,1.0,60.0,60.0
S000000773,2020-05-20,shop_13,SHO_41,2.0,60.0,120.0
S000000774,2020-05-19,shop_14,TAB_42,2.0,210.0,420.0
S000000775,2020-05-18,shop_15,TAB_43,1.0,300.0,300.0
S000000776,2020-05-17,shop_16,CHA_44,1.0,60.0,60.0
S000000777,2020-05-16,shop_17,BED_45,1.0,150.0,150.0
S000000778,2020-05-15,shop_18,BED_46,4.0,300.0,1200.0
S000000779,2020-05-14,shop_19,BED_47,1.0,395.0,395.0
S000000780,2020-06-12,shop_20,BED_48,1.0,440.0,440.0
S000000781,2020-06-11,shop_21,TSH_49,1.0,20.0,20.0
S000000782,2020-06-10,shop_22,TSH_50,2.0,20.0,40.0
S000000783,2020-06-09,shop_23,TSH_51,1.0,22.0,22.0
S000000784,2020-06-08,shop_24,TSH_52,3.0,24.0,72.0
S000000785,2020-06-07,shop_25,TSH_53,1.0,24.0,24.0
S000000786,2020-06-06,shop_26,HOO_54,2.0,45.0,90.0
S000000787,2020-06-05,shop_27,HOO_55,2.0,48.0,96.0
S000000788,2020-06-04,shop_28,HOO_56,1.0,49.0,49.0
S000000789,2020-06-03,shop_29,SHO_57,1.0,60.0,60.0
S000000790,2020-06-02,shop_30,SHO_58,1.0,60.0,60.0
S000000791,2020-06-01,shop_31,SHO_59,4.0,60.0,240.0
S000000792,2020-05-31,shop_32,SHO_60,1.0,60.0,60.0
S000000793,2020-05-30,shop_33,TAB_0,1.0,210.0,210.0
S000000794,2020-05-29,shop_34,TAB_1,1.0,300.0,300.0
S000000795,2020-05-28,shop_35,CHA_2,2.0,60.0,120.0
S000000796,2020-05-27,shop_36,BED_3,1.0,150.0,150.0
S000000797,2020-05-26,shop_37,BED_4,3.0,300.0,900.0
S000000798,2020-05-25,shop_38,BED_5,1.0,395.0,395.0
S000000799,2020-05-24,shop_39,BED_6,2.0,440.0,880.0
S000000800,2020-05-23,shop_0,TSH_7,2.0,20.0,40.0
